userId,restaurantId,rating,review
17,97,4.0,Delightful Dine is fantastic! The food is delicious and the service is excellent. Highly recommended!
7,97,4.0,"Absolutely loved Delightful Dine. The ambiance is great, the food is amazing, and the staff is friendly."
8,97,4.0,"Absolutely loved Delightful Dine. The ambiance is great, the food is amazing, and the staff is friendly."
23,97,5.0,A wonderful dining experience at Delightful Dine. The food was exquisite and the staff went above and beyond.
3,97,1.0,I would not recommend Delightful Dine to anyone. The food lacked flavor and the staff was not attentive.
12,97,5.0,Highly recommend Delightful Dine for a perfect meal. Everything from the food to the service was outstanding.
9,97,2.0,"Delightful Dine was just okay. The food was edible, but nothing special. The service was average."
29,98,2.0,"My experience at Flavorful Feasts was mediocre. The food was alright, but the place was too crowded."
5,98,2.0,Visited Flavorful Feasts and found the food to be just alright. Service could have been better.
3,98,1.0,Disappointed with my visit to Flavorful Feasts. The ambiance was dull and the food was subpar.
19,98,1.0,I would not recommend Flavorful Feasts to anyone. The food lacked flavor and the staff was not attentive.
1,98,5.0,Highly recommend Flavorful Feasts for a perfect meal. Everything from the food to the service was outstanding.
11,98,4.0,"One of the best dining experiences I've had at Flavorful Feasts. The food, service, and atmosphere were all top-notch."
9,98,1.0,I would not recommend Flavorful Feasts to anyone. The food lacked flavor and the staff was not attentive.
4,98,2.0,Visited Flavorful Feasts and found the food to be just alright. Service could have been better.
33,98,4.0,Flavorful Feasts is fantastic! The food is delicious and the service is excellent. Highly recommended!
30,98,1.0,I had a terrible experience at Flavorful Feasts. The food was tasteless and the service was incredibly slow.
22,99,3.0,Feast Haven offers good food with decent service. It's a nice place to visit if you're in the area.
14,99,2.0,"Feast Haven was just okay. The food was edible, but nothing special. The service was average."
13,99,1.0,I would not recommend Feast Haven to anyone. The food lacked flavor and the staff was not attentive.
27,99,5.0,Highly recommend Feast Haven for a perfect meal. Everything from the food to the service was outstanding.
23,99,4.0,Feast Haven is fantastic! The food is delicious and the service is excellent. Highly recommended!
18,99,1.0,I would not recommend Feast Haven to anyone. The food lacked flavor and the staff was not attentive.
24,99,1.0,I would not recommend Feast Haven to anyone. The food lacked flavor and the staff was not attentive.
29,99,1.0,I would not recommend Feast Haven to anyone. The food lacked flavor and the staff was not attentive.
30,99,5.0,A wonderful dining experience at Feast Haven. The food was exquisite and the staff went above and beyond.
9,99,2.0,"Feast Haven was just okay. The food was edible, but nothing special. The service was average."
2,100,4.0,"Absolutely loved The Culinary Spot. The ambiance is great, the food is amazing, and the staff is friendly."
14,100,4.0,"One of the best dining experiences I've had at The Culinary Spot. The food, service, and atmosphere were all top-notch."
11,100,3.0,Had a decent meal at The Culinary Spot. The food was good and the place was clean. Service was decent too.
19,100,5.0,A wonderful dining experience at The Culinary Spot. The food was exquisite and the staff went above and beyond.
3,100,2.0,"My experience at The Culinary Spot was mediocre. The food was alright, but the place was too crowded."
16,100,4.0,"Absolutely loved The Culinary Spot. The ambiance is great, the food is amazing, and the staff is friendly."
28,100,2.0,"My experience at The Culinary Spot was mediocre. The food was alright, but the place was too crowded."
4,100,1.0,I would not recommend The Culinary Spot to anyone. The food lacked flavor and the staff was not attentive.
10,100,4.0,"Absolutely loved The Culinary Spot. The ambiance is great, the food is amazing, and the staff is friendly."
26,100,3.0,Had a decent meal at The Culinary Spot. The food was good and the place was clean. Service was decent too.
